,x,y,var1,var2,proj_var1,proj_var2,threshold,dist_frm_orig,threshold2,threshold_var1,threshold_var2,var1_mean,var2_mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.943820225,0.123595506,-3.9266705980000003,-5.126084973999999,-3.9346445270781203,-5.114211666122519,1,22.4639490845537,5,24,16,-4.1505284,-5.3853884,9.967748e-22,2.860613e-16,1.5429641e-05,0.0014711347,0.5475576,0.44578987,0.005165737,2.2134526e-07,1.8606644e-14,1.303281e-22,2.0313694e-21,4.1108072e-23,9.7342885e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.02247191,0.797752809,-3.444351106,-4.830251827,-3.46532379630814,-4.79902315583825,1,17.4245970242897,4,26,18,-3.6421843,-5.068965,1.6314225e-10,3.984244e-05,0.17086676,0.77376467,0.053925414,0.0013845039,1.8734103e-05,1.0375883e-07,9.014981e-12,1.923988e-17,2.3168527e-18,2.1381763e-16,3.2524945e-29,3.44293e-36,3.9084015e-33,2.7807336e-36,7.587047e-35,0.0,0.0,0.0
12,0.02247191,0.8764044940000001,-4.739008611,-5.72357086,-4.77101858938399,-5.67590749043885,1,33.0291440195712,8,19,13,-4.603886,-5.6945233,6.085001e-23,2.3912733e-21,4.544815e-12,3.6754738e-08,0.000802023,0.059158403,0.51009333,0.42953256,0.00041319462,9.249205e-08,3.4651208e-07,9.976886e-11,7.601528e-16,3.0471287e-30,4.6398934e-27,3.969976e-31,4.851832e-30,0.0,0.0,0.0
13,0.865168539,0.7078651690000001,-3.902731606,-5.12477919,-3.9175421860017203,-5.10272599959891,1,22.2690897197013,5,24,16,-3.950943,-5.087255,3.8255476e-28,7.4254e-19,6.308513e-05,0.002097669,0.881379,0.116439424,2.0914269e-05,1.1290994e-12,1.3814927e-23,2.1475255e-36,1.30749e-34,4.074715e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,0.033707865,-3.5724802860000002,-5.007528901000001,-3.6356761961039306,-4.91342918053462,1,19.179862737005802,4,26,17,-3.5397894,-5.051803,1.3729377e-14,2.7189176e-10,0.0012798331,0.26913667,0.6080309,0.1171031,0.0044184257,3.1001968e-05,3.257409e-10,7.638586e-16,6.2654027e-16,9.3458585e-17,1.0825746e-27,1.5135325e-38,4.7800232e-35,1.1903258e-38,4.151558e-37,0.0,0.0,0.0
15,0.898876404,0.101123596,-4.627364356,-5.780941902,-4.720630263939349,-5.6420674740250005,1,32.3351644424562,7,20,13,-4.8673205,-5.940469,3.484347e-31,1.6415068e-30,4.0627444e-19,2.980658e-14,2.7976049e-07,0.00032177192,0.18334058,0.8058936,0.010395434,5.5430382e-06,4.2808188e-05,2.1035888e-10,8.564135e-14,1.1764973e-31,1.126944e-28,1.2119358e-33,8.4141695e-33,0.0,0.0,0.0
16,0.8426966290000001,0.573033708,-4.036277667,-5.205436825,-4.04690893449684,-5.18960669773385,1,23.764132483428302,5,23,16,-4.093104,-5.2289395,3.2471667e-25,2.7202783e-19,9.10709e-07,0.00020004432,0.463665,0.52943325,0.006700703,6.882589e-08,8.989454e-16,6.233653e-25,2.1454379e-23,8.791224e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.25842696600000004,0.752808989,-3.580854164,-4.81243821,-3.55115253838956,-4.85666440537742,1,18.298426949555896,4,26,18,-3.639747,-4.8408685,1.049428e-23,9.960325e-15,0.0007011866,0.57104975,0.40934417,0.018903976,8.5427064e-07,1.9755676e-11,4.4588443e-22,2.6144343e-33,8.018446e-33,4.253226e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.224719101,0.786516854,-4.2961875439999995,-5.532407492000001,-4.37736366040033,-5.41153495690756,1,27.803556840677,6,22,14,-4.475118,-5.6275964,2.3509541e-30,2.07309e-28,1.2740195e-15,8.853855e-09,0.00020580161,0.009740349,0.14276066,0.8472277,6.54686e-05,1.1715541e-09,5.071922e-10,1.8255546e-15,9.026434e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.752808989,0.393258427,-3.472652565,-4.630616966,-3.39243038550439,-4.75006907379062,1,16.699250913117698,4,26,19,-3.5706668,-4.8371663,1.02474476e-16,0.00011141743,0.30380633,0.6695903,0.022760976,0.003730981,3.1638024e-08,6.972676e-11,3.9748613e-21,1.9061014e-32,6.0838856e-32,3.1001113e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.8764044940000001,0.04494382,-3.851901375,-4.939224276,-3.7966304548462997,-5.0215235597317305,1,20.915668770458602,5,24,17,-3.8845136,-4.8833814,2.4189846e-24,4.336321e-14,0.01738524,0.012986518,0.9371671,0.03245848,2.7059673e-06,1.5794603e-14,1.5292812e-25,0.0,1.7766895e-36,1.8684659e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.887640449,0.5842696629999999,-4.308400371,-5.564715809,-4.4007337433239,-5.42722994146495,1,28.1012273086586,6,21,14,-4.070154,-5.373552,1.2806487e-28,1.7168556e-23,2.767323e-09,9.421194e-07,0.1481558,0.74722296,0.10461986,4.1295442e-07,1.3961861e-14,1.3137603e-23,2.3272494e-21,1.8188527e-25,3.0485327e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.93258427,0.561797753,-3.907795565,-4.917139222,-3.82492920324923,-5.040528559441411,1,21.228626860529,5,24,18,-4.0080085,-4.953364,2.5649376e-21,3.4300857e-14,0.00045437404,0.025765538,0.83546174,0.13806517,0.0002531598,2.0753488e-09,5.675527e-18,1.6136194e-27,3.777745e-26,8.128787e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.966292135,0.97752809,-4.708505153,-5.610759905,-4.69778381257954,-5.62672415228943,1,32.022936595743396,7,19,14,-4.3835416,-5.40464,8.5558276e-11,2.280086e-12,6.203937e-06,0.0007916288,0.05427741,0.20628658,0.42118677,0.15148796,0.10208508,0.052158438,0.011591193,1.9589343e-06,0.00012681565,5.691439e-14,7.391506e-13,3.9106167e-16,1.98245e-13,2.1074348e-13,2.6876095e-18,1.4302841e-25
24,0.24719101100000002,0.7640449440000001,-4.041313841,-5.153987327,-4.02656711034031,-5.17594544471005,1,23.525831651754604,5,23,16,-3.8039002,-5.071489,7.514957e-29,3.764753e-24,2.217848e-10,0.00027271913,0.20331258,0.75994146,0.03612828,0.0003450512,2.1824786e-12,2.3976051e-20,1.2889837e-19,3.8388453e-24,1.1502288e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.662921348,0.97752809,-3.820959563,-5.4332390660000005,-4.0039533485956404,-5.16075839370438,1,23.2623249856425,5,24,15,-3.6085792,-5.2234035,8.1056886e-14,2.8968035e-08,0.06919452,0.08915342,0.7296701,0.11117755,0.00080435537,2.7646605e-08,2.4523049e-14,2.1537628e-21,3.5440818e-20,6.477762e-20,1.2276811e-31,0.0,5.1316843e-36,6.656206e-38,2.3094697e-36,0.0,0.0,0.0
26,0.04494382,0.91011236,-5.19242451,-5.907366637999999,-5.16856516072749,-5.942893590509059,1,38.7627957645418,9,16,12,-5.213937,-5.838706,3.34064e-28,7.7736497e-29,5.4313778e-21,4.8898464e-17,5.683557e-11,5.240662e-08,0.00015927473,0.041290447,0.78664744,0.12876333,0.043127164,9.731956e-06,2.5192378e-06,5.319566e-20,1.1873688e-18,2.1421011e-23,8.0757597e-23,1.5145071e-27,0.0,0.0
27,0.40449438200000004,0.966292135,-7.457240418,-7.544210005,-7.48699033040699,-7.499911909810559,1,81.3372801250418,19,4,3,-7.281919,-7.5706463,7.1195456e-19,0.0,0.0,0.0,0.0,0.0,1.0307778e-28,0.0,2.2256935e-31,0.0,2.9155156e-30,3.1530416e-27,2.4060926e-13,3.8006476e-08,0.0001159778,0.24631806,0.6178809,0.13525411,0.00043099854,5.8698273e-09
28,0.0,0.831460674,-4.372886384,-5.744470186,-4.52837191051397,-5.5129497512548395,1,29.7549535674404,7,21,13,-4.0676723,-5.671588,4.8498207e-20,1.4605504e-16,5.6754294e-07,0.00023841349,0.22088948,0.63935393,0.13934034,0.00017723367,7.9445384e-10,9.87433e-16,1.5966024e-14,1.6886537e-17,4.620573e-26,0.0,7.7096796e-36,0.0,1.4449459e-37,0.0,0.0,0.0
29,0.7640449440000001,0.359550562,-3.743905273,-5.063599411,-3.7797681111184,-5.010199071698191,1,20.7302917692806,5,25,17,-3.757536,-5.0390983,9.831227e-20,4.7637e-09,0.10189156,0.3795911,0.44780546,0.07071027,1.5767816e-06,4.4698734e-11,1.8593918e-21,4.299638e-33,5.115013e-32,1.5552416e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.887640449,0.7078651690000001,-3.891772814,-5.186958001,-3.9387682273736804,-5.11698107916525,1,22.511060398238396,5,24,16,-3.5303783,-5.021288,7.932449e-21,4.1335244e-11,0.03484964,0.41148865,0.5345554,0.019104697,1.5687514e-06,6.41294e-12,7.157678e-22,2.6806201e-33,2.0308243e-32,3.9473292e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.04494382,0.8426966290000001,-4.878322855,-5.786782458999999,-4.89628595925421,-5.76003510958716,1,34.7863329578444,8,18,13,-4.686818,-5.7012634,2.8866095e-24,5.157203e-22,1.5535375e-11,8.703532e-07,0.0064847274,0.32877892,0.4574763,0.20725507,4.1479157e-06,9.692615e-11,5.552738e-10,6.5902795e-14,6.931365e-21,5.879295e-37,5.888915e-33,2.3734211e-37,4.512029e-36,0.0,0.0,0.0
32,0.449438202,0.988764045,-7.062687872000001,-7.30741399,-7.10548015149009,-7.243695601713919,1,73.2591646982428,17,6,5,-6.81773,-7.327764,8.057159e-11,8.097108e-22,9.063519e-23,6.854247e-24,4.7910597e-33,6.266247e-31,4.7038514e-15,6.402271e-19,9.401275e-13,1.4820483e-14,1.11994726e-10,1.9157289e-08,0.0013380497,0.095132805,0.44919378,0.21172768,0.24250379,0.000103899045,5.042899e-10,4.711876e-16
33,0.0,0.988764045,-3.656278369,-5.132828451,-3.75142005583839,-4.991160958256019,1,20.4205057094747,5,25,16,-3.9623861,-5.2439666,9.168862e-16,5.48916e-11,0.0010733625,0.14562553,0.64142674,0.20965837,0.0022121603,3.871726e-06,3.1372168e-12,1.4023929e-18,4.9973562e-18,8.828265e-19,3.1140809e-30,0.0,5.5852246e-37,0.0,1.6916821e-38,0.0,0.0,0.0
34,0.943820225,0.033707865,-3.098244748,-4.890885515,-3.2548618330243904,-4.65768017154247,1,15.372348328989801,3,28,18,-3.192701,-4.936555,2.1299419e-13,0.0005778743,0.86988926,0.10867939,0.019951252,0.0009018356,4.1877323e-07,6.4029566e-11,4.176207e-18,2.3902277e-27,6.6695586e-27,1.5506223e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.662921348,0.8764044940000001,-1.914140706,-3.606478042,-1.84434776792752,-3.7104008425780295,1,4.93583610214618,1,35,25,-1.9913509,-3.7279556,0.99969244,0.00027067092,2.2206817e-05,8.777012e-07,9.256822e-18,9.388076e-19,2.404581e-12,8.407873e-12,8.04671e-12,7.2318284e-12,3.489463e-11,1.3849807e-05,1.968774e-16,1.978803e-16,1.4241914e-16,8.3683784e-22,2.1369097e-19,0.0,9.112719e-33,0.0
36,0.7303370790000001,0.97752809,-4.10038247,-5.5215557760000005,-4.23739858646606,-5.31753658808887,1,26.053959639401697,6,23,14,-3.847458,-5.4025674,5.5385796e-13,1.7382217e-11,1.59928e-05,0.00421275,0.134267,0.050775215,0.64345795,0.13882813,0.028382475,5.7021458e-05,3.3833278e-06,1.6392109e-08,3.8045068e-14,3.0565348e-25,4.8929283e-24,9.932987e-29,4.940014e-27,0.0,0.0,0.0
37,0.95505618,0.011235955,-3.351894615,-4.881322883,-3.42524320794022,-4.772105655479219,1,17.0238556809702,4,27,18,-3.0047998,-4.6832356,2.280237e-11,0.18146986,0.8025939,0.015476346,0.0004496875,1.0279275e-05,7.503245e-09,7.85722e-12,1.1368876e-17,2.1859881e-26,8.504921e-27,2.3118504e-19,0.0,0.0,8.714736e-38,0.0,0.0,0.0,0.0,0.0
38,0.426966292,1.0,-6.599505027,-7.086426482,-6.683988908298369,-6.960628632092731,1,64.8255995868747,15,9,6,-6.497036,-7.102071,4.6880394e-10,1.9018104e-21,8.1760876e-23,1.9779376e-23,1.1850325e-33,1.2633783e-31,9.306196e-16,3.587663e-18,4.4809625e-12,9.097049e-13,2.7458729e-09,9.32726e-07,0.00606977,0.38660145,0.53900206,0.028023561,0.040301755,4.5031132e-07,5.228043e-13,9.108363e-22
39,0.97752809,0.662921348,-4.601310573,-5.434116717,-4.5421522465700495,-5.5222044108255,1,29.936324336389397,7,20,15,-4.788084,-5.5458694,1.091608e-33,7.2329837e-31,1.584294e-16,2.76697e-11,0.00011196754,0.07288776,0.5160747,0.410893,3.2537002e-05,3.2068348e-11,3.706204e-11,5.7304138e-15,1.0910056e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.8426966290000001,0.33707865200000003,-2.5035260669999997,-4.410782493,-2.62279279561065,-4.23319242736718,1,9.98166672866576,2,32,20,-2.7541275,-4.4965277,1.116839e-12,0.91518044,0.08472237,9.6510674e-05,6.6314004e-07,6.8117267e-09,1.864494e-12,5.8331987e-15,5.371445e-20,9.856548e-30,1.6407407e-31,2.237674e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.831460674,0.38202247200000006,-3.6142383469999997,-5.177840495,-3.74328054958797,-4.98569459233327,1,20.3319885536863,5,25,16,-3.7983236,-5.299064,1.796124e-21,1.1041949e-12,0.006017535,0.22628231,0.7004236,0.06727045,5.999304e-06,7.120732e-11,1.3811244e-20,2.2200302e-31,1.4302085e-30,4.9713777e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.853932584,0.97752809,-6.184774292999999,-7.23347507,-6.46622902328197,-6.81438447695944,1,60.6704570142049,14,11,5,-6.0766997,-7.200935,5.979375e-09,1.5771597e-19,1.03873154e-19,1.2256827e-17,4.0160322e-28,1.9028987e-25,1.4918051e-14,3.330719e-11,1.4514032e-10,8.9754565e-07,0.009534995,0.06924397,0.18919754,0.6340356,0.0977829,0.00013246533,7.168589e-05,2.9857e-11,1.0541446e-17,5.521118e-30
43,0.08988764,0.685393258,-3.4118973830000003,-4.83228711,-3.44389973828004,-4.784635091362509,1,17.2098109694948,4,26,18,-3.2393498,-4.6431885,1.4670408e-15,4.7363283e-06,0.10365042,0.83176273,0.057490002,0.00709154,6.044834e-07,1.4848707e-09,3.519524e-18,1.2510048e-27,2.3944902e-27,2.2852192e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.06741573,0.640449438,-3.6905838369999997,-4.764594751000001,-3.6046310880343104,-4.89257976834687,1,18.8537068095654,4,25,18,-3.5098412,-4.7329783,4.5236013e-17,0.7326641,0.26715213,0.00018303355,6.0009035e-07,4.8802957e-09,2.1727954e-14,6.402384e-18,9.734907e-27,0.0,0.0,1.8406632e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.449438202,0.91011236,-5.802896552000001,-6.44689354,-5.83899431531588,-6.393143393323371,1,49.471058883758005,11,13,9,-6.1241884,-6.7608867,9.9116185e-08,2.7169237e-17,5.747646e-18,5.603377e-17,3.677012e-26,3.0172192e-25,4.9031966e-14,2.497071e-11,2.1764977e-07,0.002985864,0.12725466,0.39549163,0.4270298,0.047147203,9.0610716e-05,1.2695311e-09,7.483062e-09,5.0690853e-19,1.1522975e-25,0.0
46,0.91011236,0.43820224700000004,-3.0392727410000004,-4.331275425,-2.9552134868418105,-4.45644099830697,1,12.6722234280894,3,29,21,-3.385064,-4.596086,2.2393717e-12,0.000109021144,0.66057736,0.32255435,0.01663822,0.000120514866,4.7693305e-07,2.4283936e-10,4.0935387e-15,6.819653e-23,3.7910758e-24,3.7307713e-20,1.0911378e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.786516854,0.95505618,-5.449044278,-6.125274364,-5.44627437971936,-6.129398786822571,1,43.04018558831861,10,15,11,-5.6809554,-6.2711587,1.8441272e-22,1.8387208e-27,4.3582186e-23,5.4874815e-19,1.1965107e-19,3.2188942e-18,3.2629316e-10,1.2792005e-06,0.0033038054,0.6835259,0.31308752,6.898946e-05,1.2519433e-05,4.7389646e-16,6.1213107e-18,2.2593836e-24,4.0700758e-24,4.315543e-35,0.0,0.0
48,0.011235955,0.8764044940000001,-4.37711557,-5.489633548,-4.41333939139063,-5.43569569883476,1,28.2624465707548,6,21,14,-4.3390856,-5.576877,1.9738212e-21,5.0482424e-19,1.6718157e-09,2.2705588e-06,0.018608855,0.358907,0.6069824,0.015498254,1.2155814e-06,2.346984e-11,2.6299032e-10,1.09390294e-13,4.5202613e-20,4.3429516e-34,1.6736196e-30,4.194138e-34,1.0208089e-32,0.0,0.0,0.0
49,0.7752808990000001,0.146067416,-5.542347813999999,-6.274458344,-5.57962362387584,-6.218954067162,1,45.1736216430985,10,14,10,-5.813444,-6.431519,3.4419816e-24,9.924134e-31,1.0227224e-28,2.1304414e-26,5.35239e-28,1.5754747e-25,1.34334275e-14,3.1887068e-10,4.0551233e-05,0.1262151,0.8132846,0.045906533,0.014553276,3.7822674e-09,8.5796665e-12,1.2058039e-17,3.2355372e-18,1.8052811e-29,0.0,0.0
50,0.797752809,0.33707865200000003,-3.3346508580000003,-4.862752386,-3.40476430501415,-4.7583523424838,1,16.820899178534997,4,27,18,-3.1127985,-4.802408,1.1101529e-15,0.00021440549,0.74096423,0.23206066,0.024504216,0.0022563655,8.543509e-08,3.256226e-11,3.594685e-20,5.3584266e-31,1.3924278e-30,1.8237462e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.797752809,0.719101124,-4.05249273,-5.123137796,-4.01999301813863,-5.1715303865383895,1,23.449074093129397,5,23,16,-3.9132044,-4.9774156,2.4342465e-36,7.280739e-31,3.567327e-13,1.8212535e-07,0.04864615,0.89568955,0.055655137,9.014011e-06,6.490341e-15,6.607546e-25,2.1847575e-23,9.770069e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.033707865,0.786516854,-3.3706335810000003,-4.844678336,-3.42119714424106,-4.76938838196829,1,16.9836606242436,4,27,18,-3.6902955,-5.155258,4.1565112e-08,0.0060252864,0.374954,0.6106931,0.008235386,8.884937e-05,3.2010844e-06,1.05327814e-07,3.75818e-10,6.356121e-15,8.571573e-17,8.976933e-14,2.2790853e-26,1.2853181e-31,1.9931578e-29,7.404731e-33,1.6843576e-31,0.0,0.0,0.0
53,0.02247191,0.7078651690000001,-2.935097795,-4.2738970489999994,-2.8568628009577797,-4.3903902058811495,1,11.8427856724798,3,29,21,-3.0159223,-4.3431396,1.2594157e-12,0.5592593,0.43803757,0.00266496,3.7325604e-05,8.6049255e-07,1.4237951e-10,2.3958152e-13,9.1898835e-20,1.1636113e-29,2.0423639e-30,1.19191096e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.23595505600000002,0.7640449440000001,-3.914779857,-5.1475153460000005,-3.93636852401356,-5.11536947567618,1,22.483638926195603,5,24,16,-3.6421418,-5.0433507,2.6875178e-26,2.8311626e-21,9.391808e-09,0.0027285756,0.3586874,0.62635416,0.012137698,9.216462e-05,6.9703515e-13,8.711218e-21,3.2322053e-20,9.167233e-24,1.0472031e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.7640449440000001,1.0,-6.157622322999999,-7.211351916,-6.43727740872069,-6.7949410224823295,1,60.12838669018951,14,11,5,-5.934385,-7.027778,1.4690295e-05,1.0294216e-12,4.1315185e-13,2.5099122e-12,6.984068e-20,2.1548909e-19,4.2294508e-11,1.2842113e-08,4.759013e-06,0.016710399,0.2333994,0.70391005,0.042535134,0.0034075433,1.793975e-05,7.7647744e-10,5.032191e-09,1.0381851e-18,4.7324144e-23,2.1171372e-38
56,0.011235955,0.966292135,-4.054570631,-5.056947656,-3.9907899731104903,-5.15191807526655,1,23.1096222224119,5,23,17,-4.240633,-5.102503,8.248313e-18,3.6608146e-15,8.80883e-07,0.0010171838,0.20760089,0.54704314,0.23984072,0.0044970224,1.9730132e-07,4.437152e-12,1.8500658e-11,2.0264741e-14,1.1027592e-21,2.0783121e-34,3.9073945e-31,1.0845999e-34,2.8663952e-33,0.0,0.0,0.0
57,0.08988764,0.696629213,-3.19755896,-4.685418832,-3.22820894881423,-4.63978050865054,1,15.1216219220123,3,28,19,-3.332482,-4.721176,1.6337126e-14,1.3180994e-06,0.046767958,0.87334114,0.07166824,0.008218461,2.9198836e-06,1.4064037e-08,4.498886e-16,3.477543e-24,3.990401e-24,1.2758542e-20,2.4406247e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.865168539,0.95505618,-5.432929805,-6.633568803999999,-5.670424908045599,-6.279934798702261,1,46.6558717416139,11,15,8,-5.2569585,-6.5014486,4.373023e-18,3.4272765e-22,1.2883085e-15,3.3209424e-15,5.051654e-13,2.8329615e-11,4.645889e-06,1.0338602e-05,0.066359624,0.5821899,0.16207932,0.0012547072,0.18810138,1.0925832e-11,1.1377332e-11,3.936918e-17,1.4820239e-13,1.1984644e-16,3.6321007e-28,1.1579344e-36
59,0.415730337,0.97752809,-7.081347044,-7.294234219,-7.112239399560781,-7.24823500769019,1,73.3986098535764,17,6,5,-6.9370127,-7.428243,3.6019983e-12,3.401236e-27,1.2561126e-28,6.108177e-30,0.0,0.0,1.8261289e-19,6.5798873e-25,6.089071e-17,1.6553365e-19,2.6212392e-14,2.059267e-11,7.30126e-05,0.046492357,0.40383193,0.20005015,0.349539,1.3564497e-05,3.2512947e-11,6.5474796e-20
60,0.786516854,0.37078651700000004,-3.7677836439999997,-5.15927406,-3.8405058218987995,-5.05098957449047,1,21.4018815887448,5,24,16,-3.8965497,-5.3443646,5.500589e-22,1.9383863e-11,0.03242284,0.17862417,0.70956206,0.07938896,1.879244e-06,6.269381e-12,1.1408322e-22,6.865032e-35,1.1037416e-33,2.3233542e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.8426966290000001,0.359550562,-2.930750752,-4.795848458,-3.09544397536484,-4.55061761543934,1,13.903399356675001,3,29,18,-3.0845194,-4.792522,1.6266558e-15,0.00023148513,0.5946789,0.39167872,0.012875944,0.00053490326,2.7436215e-08,2.4952538e-11,8.9552744e-20,2.3186654e-30,1.292887e-30,1.7384688e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.539325843,0.91011236,-4.817781363,-5.786911107000001,-4.8546222626988795,-5.73205441836846,1,34.196840884679496,8,19,13,-4.7187023,-5.7815137,2.6237342e-18,1.04339115e-17,1.7066586e-10,2.3653251e-06,0.00071007374,0.0044893348,0.10631106,0.8299345,0.0579421,0.0005374647,7.305275e-05,2.30975e-08,1.7270576e-12,2.1505004e-25,8.735609e-24,1.3137053e-28,2.0138816e-27,1.0974113e-36,0.0,0.0
